home_pos,home_value,home_score_form,home_concede_form,away_pos,away_value,away_score_form,away_concede_form,home_result_score,away_result_score
14,1330,0.6666666666666666,5,9,1325,2,6,2,0
13,1304,1.3333333333333333,3,11,1304,5,3,1,1
14,1284,1.3333333333333333,3,17,1289,1,6,0,2
15,1298,0.3333333333333333,7,17,1331,1,9,2,0
4,1422,2.6666666666666665,2,20,1275,1,5,2,1
7,1396,1.3333333333333333,0,5,1395,7,2,3,2
17,1250,1.3333333333333333,6,15,1312,1,3,2,2
11,1299,1.3333333333333333,4,10,1329,4,4,1,1
8,1303,1.3333333333333333,3,4,1429,5,2,1,1
5,1397,2.0,3,6,1395,10,0,2,1
9,1315,0.6666666666666666,6,14,1289,3,3,1,1
19,1315,0.6666666666666666,7,3,1292,3,2,0,1
2,1473,0.6666666666666666,4,17,1298,0,7,1,1
20,1196,0.6666666666666666,4,13,1296,5,4,0,1
16,1331,0.0,8,1,1434,8,1,1,2
12,1330,0.6666666666666666,1,7,1393,5,0,0,0
5,1387,1.6666666666666667,2,16,1322,0,3,5,0
4,1214,1.6666666666666667,1,9,1293,2,7,0,1
18,1291,0.6666666666666666,4,11,1310,4,7,0,3
15,1310,0.6666666666666666,1,5,1399,8,6,0,3
14,1298,1.0,6,17,1250,7,7,2,0
9,1342,0.6666666666666666,4,19,1306,2,5,3,1
3,1429,1.0,2,20,1198,3,3,3,1
6,1385,1.6666666666666667,2,8,1316,5,2,2,0
13,1302,1.6666666666666667,3,12,1347,1,3,0,1
1,1391,3.3333333333333335,5,2,1457,4,5,1,1
12,1313,1.0,6,14,1320,2,3,0,0
7,1324,1.0,4,18,1287,2,2,3,0
2,1469,2.0,5,5,1415,5,3,0,2
5,1402,2.0,5,16,1321,2,4,2,1
9,1301,1.0,6,1,1476,6,6,0,5
19,1325,0.6666666666666666,3,4,1424,1,2,0,2
20,1178,1.3333333333333333,2,10,1342,3,4,0,1
17,1246,2.3333333333333335,6,12,1294,2,1,2,3
13,1325,0.0,1,6,1346,7,3,0,2
10,1292,2.0,7,3,1277,4,1,1,2
5,1422,1.3333333333333333,4,11,1345,4,1,3,0
4,1410,1.3333333333333333,2,3,1322,6,2,0,1
16,1285,1.0,6,8,1373,7,3,0,1
14,1320,0.6666666666666666,6,18,1283,5,2,1,0
8,1302,1.0,5,7,1314,2,5,1,1
20,1176,1.3333333333333333,4,13,1323,0,1,1,0
12,1339,0.6666666666666666,6,2,1464,8,5,1,1
1,1481,2.0,6,10,1284,7,8,2,0
16,1250,1.6666666666666667,6,18,1334,2,3,2,1
14,1300,0.3333333333333333,3,5,1415,7,4,2,1
11,1325,1.0,2,3,1409,4,2,1,1
7,1333,1.0,4,17,1319,3,8,1,1
3,1289,2.3333333333333335,2,6,1353,6,4,2,0
16,1330,1.3333333333333333,4,9,1317,3,4,1,1
10,1294,1.3333333333333333,6,19,1245,3,5,3,3
2,1444,2.6666666666666665,3,14,1316,2,3,3,2
8,1373,2.3333333333333335,3,20,1162,2,4,2,2
15,1278,1.0,3,13,1356,2,7,2,0
12,1311,0.3333333333333333,2,16,1306,1,6,0,0
4,1396,1.3333333333333333,2,1,1475,5,1,5,3
8,1394,1.0,5,9,1326,3,2,4,1
7,1401,2.0,3,3,1404,7,2,0,0
4,1295,2.0,2,1,1478,6,0,1,1
6,1329,1.0,3,4,1391,8,4,1,2
11,1333,0.6666666666666666,3,16,1332,4,6,2,0
15,1329,1.6666666666666667,7,18,1312,2,7,0,0
2,1437,2.3333333333333335,1,18,1244,2,3,2,2
17,1279,1.0,4,20,1172,1,5,0,1
13,1309,0.3333333333333333,3,14,1322,3,4,0,0
9,1301,0.6666666666666666,8,12,1331,3,5,3,2
1,1482,1.6666666666666667,2,5,1333,6,2,2,0
15,1331,1.0,3,2,1451,5,0,1,3
8,1325,1.0,5,13,1322,3,3,1,0
14,1326,0.6666666666666666,1,17,1276,0,3,1,3
3,1394,2.0,2,10,1267,3,6,3,1
20,1171,0.3333333333333333,5,7,1394,4,2,1,2
12,1388,1.0,5,11,1340,4,5,0,1
17,1312,0.3333333333333333,4,3,1305,4,3,1,3
18,1248,0.6666666666666666,4,9,1395,2,5,0,1
5,1396,2.6666666666666665,6,16,1301,6,5,2,1
13,1342,1.6666666666666667,5,1,1468,6,2,0,2
9,1289,1.3333333333333333,6,14,1251,2,5,0,1
10,1402,1.0,4,6,1380,7,4,2,2
2,1423,2.0,1,17,1312,1,2,3,0
4,1332,2.0,3,20,1171,2,6,2,0
6,1394,0.6666666666666666,4,18,1247,2,3,2,1
4,1245,0.3333333333333333,4,10,1378,4,3,3,0
15,1301,1.0,5,14,1330,2,2,3,2
19,1273,0.3333333333333333,3,7,1301,4,5,0,1
12,1288,1.0,2,3,1410,7,2,1,1
10,1378,0.6666666666666666,4,18,1296,5,4,3,1
3,1405,2.3333333333333335,2,10,1415,4,1,3,0
9,1314,1.3333333333333333,4,7,1394,2,4,1,2
14,1303,0.3333333333333333,3,12,1328,4,2,1,0
14,1301,0.3333333333333333,4,4,1332,6,2,1,1
20,1238,1.3333333333333333,8,2,1443,8,1,0,1
14,1317,0.3333333333333333,2,11,1346,4,5,1,1
1,1467,1.3333333333333333,2,19,1290,1,4,2,0
15,1242,0.6666666666666666,4,5,1319,1,6,1,0
6,1336,1.3333333333333333,3,7,1276,3,3,4,1
5,1289,0.3333333333333333,5,3,1416,7,2,1,2
3,1332,1.3333333333333333,3,8,1329,4,3,3,1
11,1300,1.0,2,20,1257,3,6,2,1
7,1310,0.6666666666666666,2,1,1479,5,0,2,1
9,1398,1.3333333333333333,5,15,1317,4,3,0,0
12,1332,0.6666666666666666,5,6,1350,3,2,3,2
16,1306,1.0,5,19,1245,4,3,2,0
8,1410,1.6666666666666667,4,14,1289,1,4,0,0
17,1283,0.6666666666666666,6,14,1325,1,5,0,0
2,1426,3.0,2,11,1384,4,4,1,0
14,1289,0.3333333333333333,1,2,1411,7,3,1,4
11,1385,1.3333333333333333,4,17,1284,1,6,1,1
1,1471,1.3333333333333333,1,10,1396,5,4,3,0
6,1357,1.0,4,3,1319,3,4,1,0
6,1321,1.3333333333333333,4,19,1306,5,5,2,0
4,1376,2.0,1,13,1329,3,4,2,1
20,1185,0.6666666666666666,5,7,1403,3,5,1,3
17,1246,1.3333333333333333,2,8,1262,3,1,1,1
16,1323,0.0,5,4,1327,2,2,1,2
15,1291,1.3333333333333333,3,12,1320,2,2,0,1
3,1324,1.3333333333333333,1,2,1447,5,3,0,3
7,1404,1.6666666666666667,4,10,1385,3,2,2,1
15,1317,0.3333333333333333,4,6,1363,5,4,0,1
5,1321,1.0,4,7,1293,4,0,1,0
5,1322,1.0,3,14,1309,4,5,1,1
18,1302,1.0,5,20,1187,0,3,3,2
4,1425,1.0,2,17,1291,1,4,3,0
11,1410,0.6666666666666666,6,12,1334,5,5,1,0
18,1246,1.0,4,15,1297,2,3,1,1
13,1301,1.3333333333333333,2,1,1481,6,2,0,0
16,1311,0.3333333333333333,4,2,1323,4,0,1,1
15,1298,1.0,6,12,1398,1,3,3,1
15,1302,0.0,2,10,1371,4,5,1,2
10,1347,1.3333333333333333,4,18,1249,2,6,1,2
5,1281,1.6666666666666667,1,19,1300,5,4,1,0
3,1447,1.3333333333333333,4,6,1325,4,1,2,1
17,1185,0.0,5,14,1284,4,4,0,0
8,1341,1.3333333333333333,2,5,1306,4,3,2,1
1,1484,1.6666666666666667,3,13,1319,3,4,2,0
7,1396,2.0,2,4,1396,2,2,1,2
13,1317,1.6666666666666667,4,8,1302,4,1,0,2
11,1402,1.3333333333333333,7,8,1343,4,4,1,2
14,1277,1.0,11,8,1393,6,1,1,1
5,1309,1.0,2,6,1387,7,2,2,1
8,1411,1.0,3,1,1481,5,3,1,2
4,1330,2.3333333333333335,4,16,1325,1,7,0,0
2,1341,3.3333333333333335,0,18,1177,0,4,2,0
6,1371,1.0,4,18,1295,4,7,1,0
20,1247,0.6666666666666666,9,14,1282,2,3,1,0
19,1308,1.6666666666666667,5,3,1456,6,3,2,2
17,1316,1.0,6,15,1287,3,11,1,3
3,1454,2.3333333333333335,3,10,1411,5,4,1,0
15,1331,0.0,7,8,1405,3,6,1,2
11,1303,1.6666666666666667,3,7,1402,5,3,1,0
11,1332,1.0,5,5,1334,7,2,2,2
17,1181,0.6666666666666666,5,10,1320,5,6,0,1
10,1252,1.3333333333333333,2,2,1341,9,1,0,1
9,1393,2.3333333333333335,3,6,1309,5,4,0,0
1,1466,1.6666666666666667,2,19,1289,4,5,2,1
4,1386,1.3333333333333333,4,20,1247,4,8,3,0
19,1298,1.0,7,15,1335,0,8,2,0
11,1404,1.0,5,14,1301,3,3,1,2
19,1248,1.0,9,9,1394,5,3,1,3
8,1391,2.0,4,1,1436,7,1,1,1
4,1310,2.0,3,3,1475,10,3,2,1
12,1300,2.3333333333333335,4,15,1305,3,4,2,2
17,1294,1.0,9,4,1392,3,5,0,2
2,1341,3.3333333333333335,2,11,1345,4,4,1,0
5,1406,2.0,4,9,1262,6,6,0,0
4,1309,1.0,4,15,1175,2,5,2,0
14,1282,2.0,2,6,1439,7,7,2,2
20,1301,1.0,6,5,1405,4,5,2,3
9,1340,1.3333333333333333,5,7,1298,2,3,2,1
2,1460,2.3333333333333335,3,8,1406,2,2,4,1
2,1341,1.0,2,17,1304,3,1,8,0
18,1301,1.3333333333333333,5,13,1185,7,7,1,0
12,1394,1.3333333333333333,6,11,1336,0,8,3,0
16,1309,1.6666666666666667,4,1,1452,6,1,1,2
19,1248,0.6666666666666666,6,4,1308,6,3,1,3
5,1367,1.3333333333333333,3,9,1223,6,6,2,2
4,1371,3.0,6,17,1357,5,4,2,1
5,1402,1.0,4,3,1328,7,1,1,0
1,1476,2.6666666666666665,3,6,1405,6,3,2,0
6,1288,2.0,5,20,1321,3,8,2,0
4,1300,0.6666666666666666,5,18,1321,2,7,2,2
11,1314,0.6666666666666666,2,15,1341,3,3,3,1
6,1407,0.6666666666666666,5,13,1300,5,2,2,1
8,1174,2.0,5,18,1227,0,4,2,2
7,1296,2.0,8,13,1306,5,2,2,0
6,1316,0.3333333333333333,6,2,1475,7,5,0,2
11,1349,1.0,3,19,1316,5,9,1,0
10,1298,0.3333333333333333,5,20,1241,0,0,4,0
12,1408,1.3333333333333333,4,13,1369,7,9,1,1
14,1315,0.6666666666666666,3,5,1325,5,5,0,0
2,1308,2.6666666666666665,1,18,1315,3,6,2,1
7,1398,2.3333333333333335,5,11,1314,6,6,2,1
12,1303,1.6666666666666667,6,2,1450,3,4,2,4
8,1306,2.0,5,9,1186,7,4,2,0
1,1481,3.6666666666666665,6,4,1309,3,4,3,0
3,1431,2.0,3,8,1396,2,6,1,1
9,1409,2.0,5,16,1321,0,5,0,1
7,1182,0.6666666666666666,3,12,1434,5,1,5,3
6,1478,1.6666666666666667,4,1,1488,12,5,1,1
14,1388,2.3333333333333335,8,15,1295,4,6,2,3
16,1309,0.3333333333333333,8,14,1348,2,2,2,2
5,1325,2.0,4,2,1315,7,1,0,1
17,1328,1.0,7,9,1297,4,5,2,2
16,1246,0.0,1,14,1315,3,4,0,0
2,1312,1.0,1,3,1430,5,5,0,3
7,1324,2.0,6,9,1408,4,4,3,1
10,1304,1.0,3,13,1324,4,5,2,2
9,1427,0.6666666666666666,3,16,1320,1,5,4,0
7,1435,1.6666666666666667,4,5,1464,5,2,2,2
19,1277,0.6666666666666666,5,9,1374,7,10,0,2
12,1322,1.0,4,5,1401,5,3,2,2
11,1343,0.6666666666666666,2,9,1168,3,5,0,1
4,1335,1.3333333333333333,3,20,1316,3,5,4,0
18,1296,1.6666666666666667,8,20,1245,1,4,0,0
1,1479,3.6666666666666665,4,3,1338,6,1,4,2
6,1408,2.0,4,1,1309,3,1,0,1
0,1398,1.6666666666666667,0,0,1410,3,4,0,3
0,1315,0.3333333333333333,0,0,1279,2,1,2,1
0,1185,0.6666666666666666,4,0,1409,4,3,1,1
0,1248,0.3333333333333333,4,0,1314,2,3,0,0
0,1303,1.0,2,0,1349,1,2,1,3
0,1335,1.0,1,0,1318,2,2,3,0
0,1322,0.0,5,0,1322,3,3,1,0
0,1320,0.0,2,0,1315,2,5,3,3
0,1479,1.6666666666666667,1,0,1341,1,2,0,1
0,1393,1.3333333333333333,4,0,1474,5,1,3,6
0,1479,0.6666666666666666,0,0,1408,2,1,3,1
0,1408,0.3333333333333333,0,0,1271,0,1,4,0
0,1272,0.3333333333333333,0,0,1338,0,1,1,1
0,1309,0.6666666666666666,2,0,1313,1,2,1,1
0,1315,0.3333333333333333,0,0,1316,0,2,0,0
0,1310,0.6666666666666666,1,0,1255,1,3,1,0
0,1314,0.3333333333333333,2,0,1318,2,2,0,0
0,1299,0.3333333333333333,2,0,1303,0,1,1,3
0,1482,1.0,1,0,1161,2,2,2,0
0,1390,0.6666666666666666,2,0,1406,2,1,2,2
0,1237,0.0,0,0,1483,0,0,1,3
0,1398,0.0,0,0,1304,0,0,2,1
0,1308,0.0,0,0,1467,0,0,0,2
0,1298,0.0,0,0,1310,0,0,1,2
0,1287,0.0,0,0,1394,0,0,0,1
0,1302,0.0,0,0,1312,0,0,2,2
0,1345,0.0,0,0,1312,0,0,0,1
0,1265,0.0,0,0,1280,0,0,0,1
0,1160,0.0,0,0,1390,0,0,2,2
0,1395,0.0,0,0,1308,0,0,2,1
5,1384,1.3333333333333333,4,16,1247,3,7,3,1
14,1313,0.6666666666666666,5,8,1239,4,4,1,1
13,1325,1.6666666666666667,8,17,1287,7,3,2,2
12,1294,2.3333333333333335,6,4,1461,8,6,1,1
9,1360,0.6666666666666666,7,7,1337,7,6,2,1
5,1363,3.3333333333333335,5,14,1317,2,4,4,1
18,1318,1.0,2,3,1394,4,5,5,1
11,1325,1.0,7,19,1286,4,4,3,0
9,1402,1.6666666666666667,6,1,1301,8,2,1,1
2,1428,1.0,2,20,1275,4,7,4,0
17,1340,1.3333333333333333,3,12,1381,3,8,3,0
19,1304,0.0,5,13,1325,4,7,4,2
8,1383,1.6666666666666667,5,9,1343,8,6,1,1
6,1348,2.3333333333333335,5,5,1410,4,1,3,2
2,1384,2.3333333333333335,3,6,1374,9,5,1,2
4,1438,2.3333333333333335,5,3,1419,3,0,2,2
7,1307,2.3333333333333335,5,13,1325,5,5,2,0
19,1296,0.0,5,5,1311,4,1,0,1
6,1348,2.6666666666666665,3,11,1315,3,8,1,4
17,1347,1.3333333333333333,1,9,1456,6,6,3,2
14,1351,0.3333333333333333,4,10,1346,1,9,2,1
15,1298,1.0,8,14,1313,1,6,1,1
20,1278,1.3333333333333333,8,17,1339,4,3,0,0
1,1307,2.3333333333333335,3,11,1343,3,6,3,1
9,1424,1.3333333333333333,5,2,1406,8,1,2,2
13,1355,0.3333333333333333,7,8,1205,8,3,3,1
5,1435,1.0,3,1,1304,8,2,1,1
7,1374,2.6666666666666665,4,4,1449,8,1,4,2
13,1328,0.3333333333333333,4,5,1354,8,6,0,3
12,1325,1.0,4,20,1330,3,7,3,2
9,1346,0.3333333333333333,12,18,1340,3,2,1,1
17,1312,2.0,3,16,1354,1,3,1,0
11,1358,0.3333333333333333,5,14,1281,4,7,2,1
3,1434,1.0,1,18,1304,3,6,1,0
2,1408,2.6666666666666665,1,13,1300,1,5,1,1
17,1340,1.0,2,4,1425,6,4,0,0
1,1304,1.6666666666666667,2,15,1367,3,5,4,0
7,1309,3.3333333333333335,2,19,1307,5,4,2,2
13,1274,1.0,7,9,1404,4,4,1,4
20,1303,0.3333333333333333,7,8,1374,4,3,2,4
3,1465,2.0,2,9,1319,3,10,4,0
3,1416,2.6666666666666665,4,15,1338,1,3,2,0
6,1362,2.3333333333333335,7,12,1333,2,5,3,1
5,1435,0.6666666666666666,3,16,1333,2,1,2,0
6,1348,2.3333333333333335,3,11,1399,2,2,4,0
19,1334,2.0,6,3,1462,9,1,1,1
9,1366,1.6666666666666667,7,2,1414,7,1,0,4
1,1318,1.3333333333333333,0,6,1363,7,7,2,2
13,1280,0.6666666666666666,8,8,1299,7,5,1,2
4,1416,3.0,3,16,1359,3,2,1,1
17,1302,1.3333333333333333,3,18,1339,1,3,0,3
14,1338,0.3333333333333333,3,12,1334,2,7,0,1
18,1326,1.3333333333333333,7,14,1368,4,2,3,0
5,1419,0.6666666666666666,3,20,1327,1,7,1,0
11,1358,0.3333333333333333,2,7,1374,6,4,1,1
10,1434,2.0,3,3,1458,6,2,0,3
16,1357,1.0,3,12,1405,1,4,0,0
18,1357,0.6666666666666666,2,1,1315,3,0,0,2
2,1409,2.0,1,5,1429,2,1,3,0
8,1339,1.6666666666666667,5,9,1348,5,5,4,1
6,1344,2.3333333333333335,6,3,1420,8,2,3,3
15,1345,0.3333333333333333,7,14,1411,2,6,1,1
12,1368,1.6666666666666667,5,10,1357,7,3,1,0
7,1375,1.6666666666666667,4,19,1332,3,5,3,1
15,1351,1.0,5,17,1325,4,2,1,0
20,1300,0.0,7,11,1291,3,9,1,2
4,1458,1.3333333333333333,1,11,1338,1,1,2,1
1,1326,1.0,0,7,1373,6,4,1,0
5,1429,0.6666666666666666,1,12,1407,5,6,1,0
20,1330,0.0,7,10,1398,5,4,0,4
5,1371,2.0,4,16,1338,3,5,2,2
18,1353,1.3333333333333333,4,11,1334,3,3,0,0
8,1342,1.3333333333333333,4,15,1369,4,3,2,2
17,1325,0.3333333333333333,1,19,1316,2,5,3,2
13,1302,2.0,6,4,1443,4,1,0,4
3,1414,1.6666666666666667,4,14,1331,1,4,4,0
9,1370,2.3333333333333335,4,2,1391,7,2,1,1
19,1350,0.3333333333333333,5,18,1358,3,4,1,1
2,1327,1.3333333333333333,3,13,1299,8,3,3,0
4,1378,1.3333333333333333,3,6,1429,4,3,0,1
7,1367,1.0,4,9,1356,11,1,3,2
12,1396,1.6666666666666667,5,3,1379,5,7,0,2
11,1347,2.0,4,17,1302,1,3,0,1
14,1332,0.0,2,7,1343,3,3,1,2
16,1355,1.6666666666666667,7,1,1328,4,2,0,1
10,1445,1.6666666666666667,3,5,1359,5,2,2,2
15,1353,1.6666666666666667,4,20,1340,1,9,1,0
1,1328,1.3333333333333333,2,19,1324,2,9,1,0
20,1319,0.6666666666666666,9,2,1403,4,4,0,2
18,1305,0.3333333333333333,4,4,1382,5,5,0,0
9,1369,1.3333333333333333,2,7,1342,2,5,1,2
13,1303,1.6666666666666667,1,16,1357,4,3,3,2
15,1358,1.6666666666666667,7,7,1404,11,2,1,2
11,1344,2.0,4,6,1383,5,4,1,0
2,1403,1.3333333333333333,3,3,1398,5,6,2,2
16,1368,1.0,4,18,1300,3,5,1,0
8,1342,0.6666666666666666,4,17,1336,4,4,1,1
19,1337,0.6666666666666666,6,14,1298,3,3,1,3
4,1387,0.6666666666666666,8,20,1331,2,11,4,0
11,1407,2.0,2,4,1311,4,2,2,3
10,1414,3.0,3,7,1351,6,2,1,1
12,1328,0.6666666666666666,2,1,1318,4,4,0,1
6,1325,1.0,3,2,1391,5,2,1,0
7,1361,1.6666666666666667,5,19,1313,2,8,1,0
3,1433,2.0,4,16,1341,2,4,1,2
5,1325,1.6666666666666667,5,12,1337,2,2,1,0
7,1392,2.6666666666666665,4,4,1462,3,5,3,0
17,1353,1.3333333333333333,4,14,1348,4,6,2,2
17,1304,0.6666666666666666,5,8,1452,8,3,1,2
1,1321,1.6666666666666667,3,13,1343,4,3,2,2
15,1303,0.3333333333333333,5,7,1363,3,2,2,0
20,1331,1.0,8,9,1409,6,1,1,3
2,1395,2.0,1,16,1368,2,3,2,1
5,1336,1.6666666666666667,3,3,1424,4,1,3,2
5,1347,1.3333333333333333,3,19,1353,4,4,1,0
10,1337,0.6666666666666666,2,15,1306,3,6,0,0
8,1348,1.0,7,20,1316,2,8,2,1
7,1363,0.6666666666666666,0,9,1456,6,2,1,2
1,1322,2.0,3,17,1300,2,7,1,0
12,1342,0.6666666666666666,2,14,1349,3,5,3,2
3,1438,0.6666666666666666,1,1,1317,8,1,2,1
20,1305,0.6666666666666666,2,8,1368,7,8,0,6
4,1348,1.3333333333333333,5,2,1403,7,1,1,2
19,1335,1.0,4,5,1333,4,2,2,1
16,1368,1.3333333333333333,3,6,1364,2,0,0,1
17,1302,1.3333333333333333,10,6,1318,4,3,2,2
10,1409,2.3333333333333335,2,14,1345,1,2,0,1
13,1331,1.0,6,8,1331,2,2,1,2
15,1293,1.0,4,8,1347,0,9,1,3
10,1457,0.6666666666666666,1,17,1352,2,5,5,1
15,1293,2.0,2,3,1430,0,1,0,2
13,1467,1.3333333333333333,3,5,1374,4,1,1,1
3,1420,2.3333333333333335,2,1,1317,6,1,1,3
2,1403,3.3333333333333335,2,10,1341,2,2,1,0
16,1368,1.3333333333333333,2,12,1325,2,9,1,1
11,1365,0.0,6,8,1392,7,5,0,3
17,1286,1.0,6,14,1344,1,4,1,0
8,1394,1.6666666666666667,7,19,1339,2,6,2,2
20,1304,0.3333333333333333,3,17,1306,4,11,2,0
7,1368,1.3333333333333333,0,6,1349,5,4,1,0
9,1337,0.6666666666666666,4,13,1456,6,5,0,0
10,1388,1.3333333333333333,5,18,1346,6,6,3,0
6,1330,2.0,5,20,1305,2,1,2,0
19,1343,2.0,7,2,1422,6,2,0,1
17,1317,1.6666666666666667,11,2,1403,7,3,0,3
1,1317,1.6666666666666667,1,8,1378,8,8,2,0
2,1447,1.0,4,7,1357,6,0,0,0
13,1347,0.6666666666666666,5,16,1369,5,5,1,1
5,1374,1.3333333333333333,4,9,1359,3,4,3,0
11,1331,0.3333333333333333,8,15,1299,5,4,1,2
12,1400,1.3333333333333333,4,15,1357,4,6,1,2
3,1438,1.3333333333333333,3,13,1465,8,5,0,1
16,1316,0.6666666666666666,6,7,1376,3,6,4,5
13,1351,1.3333333333333333,6,20,1331,3,4,0,0
9,1324,0.3333333333333333,5,18,1346,5,5,2,1
19,1340,2.6666666666666665,7,15,1296,4,3,1,1
5,1369,2.0,4,7,1357,5,1,0,1
1,1336,0.6666666666666666,1,7,1362,4,3,3,0
9,1349,0.0,8,4,1406,5,3,1,3
6,1353,2.0,3,1,1447,6,1,2,2
17,1360,1.0,6,12,1308,2,6,1,0
9,1354,1.3333333333333333,5,5,1374,5,4,0,1
7,1362,2.6666666666666665,6,1,1400,6,3,0,0
4,1399,1.0,3,19,1337,7,4,4,1
10,1349,1.0,3,13,1349,5,3,3,0
17,1324,1.0,5,5,1346,7,2,2,1
2,1445,0.6666666666666666,1,8,1349,0,4,4,0
14,1457,1.6666666666666667,2,10,1400,4,5,3,3
15,1288,0.3333333333333333,5,16,1329,4,3,3,0
20,1332,0.6666666666666666,5,1,1260,1,0,1,1
17,1360,0.6666666666666666,2,18,1333,4,6,2,4
7,1361,2.3333333333333335,5,15,1319,3,3,3,1
12,1350,1.6666666666666667,3,9,1326,4,6,2,0
3,1445,2.0,2,11,1388,5,5,0,0
14,1459,1.6666666666666667,2,12,1348,3,2,2,2
4,1399,2.0,2,2,1336,0,1,0,1
8,1354,0.6666666666666666,2,1,1391,3,4,3,3
18,1308,0.0,3,6,1361,2,3,3,3
16,1296,0.0,2,5,1339,5,2,1,3
20,1332,0.6666666666666666,6,7,1351,0,3,1,0
7,1341,0.6666666666666666,1,14,1464,5,3,0,3
11,1398,2.0,7,4,1396,7,1,1,1
6,1364,1.0,2,8,1345,2,3,2,0
12,1326,0.6666666666666666,3,10,1365,7,5,2,1
19,1339,0.6666666666666666,8,20,1347,2,4,3,1
14,1323,1.3333333333333333,4,12,1331,5,4,1,0
5,1436,0.3333333333333333,4,17,1354,1,0,2,1
2,1268,1.0,3,14,1278,2,3,0,0
1,1399,1.3333333333333333,5,18,1309,1,3,1,0
9,1320,2.0,4,1,1478,5,3,1,2
19,1318,0.6666666666666666,8,7,1354,3,5,0,1
2,1268,1.6666666666666667,4,3,1439,7,4,0,0
13,1341,1.0,5,18,1323,3,3,1,0
8,1321,2.0,2,3,1408,6,2,1,2
15,1315,1.0,5,20,1323,2,4,2,0
11,1392,1.3333333333333333,4,9,1367,3,2,3,4
5,1344,1.0,1,16,1322,2,2,0,0
7,1319,0.3333333333333333,1,12,1356,4,3,2,1
6,1421,0.6666666666666666,6,13,1441,6,5,0,0
1,1403,1.3333333333333333,5,14,1280,4,2,2,0
11,1367,1.0,2,6,1382,2,4,2,0
4,1408,1.3333333333333333,3,17,1325,3,4,3,0
16,1363,0.3333333333333333,5,13,1341,4,5,1,0
3,1479,1.0,5,19,1340,2,7,4,1
8,1386,0.6666666666666666,7,1,1267,8,3,1,0
15,1488,1.3333333333333333,4,7,1327,6,0,2,2
14,1278,1.6666666666666667,2,4,1324,4,2,0,0
20,1348,0.6666666666666666,4,9,1293,0,0,1,1
17,1315,1.6666666666666667,2,8,1393,4,5,0,1
9,1356,0.3333333333333333,4,2,1399,7,2,4,0
2,1399,2.0,2,3,1464,5,4,2,1
7,1313,2.0,2,9,1364,3,4,3,0
18,1361,0.3333333333333333,6,7,1312,1,1,0,0
13,1343,1.3333333333333333,4,14,1278,6,4,1,2
11,1362,0.6666666666666666,2,6,1342,7,2,1,2
12,1347,0.6666666666666666,5,4,1390,2,3,0,2
4,1382,0.6666666666666666,3,15,1323,2,4,1,2
10,1393,1.6666666666666667,5,1,1264,6,2,2,3
14,1473,0.3333333333333333,3,19,1334,3,4,3,1
14,1333,1.6666666666666667,6,20,1348,3,6,1,1
1,1343,2.3333333333333335,1,16,1482,1,1,2,1
20,1325,1.0,8,1,1417,5,4,0,2
5,1396,1.6666666666666667,2,15,1304,3,8,1,2
9,1414,1.6666666666666667,3,13,1336,4,3,2,2
17,1318,0.3333333333333333,4,9,1394,8,4,1,1
8,1329,0.6666666666666666,5,10,1359,3,2,0,0
19,1337,1.3333333333333333,3,7,1306,6,4,0,1
1,1441,1.3333333333333333,7,16,1354,2,6,2,1
6,1345,2.0,3,12,1350,2,5,1,0
14,1281,2.0,5,4,1340,3,2,2,1
9,1394,2.6666666666666665,4,6,1343,7,3,1,1
18,1304,0.6666666666666666,8,7,1394,6,3,2,0
10,1367,0.6666666666666666,2,3,1351,4,5,2,0
13,1343,1.0,4,5,1379,5,2,1,1
9,1308,1.6666666666666667,6,16,1316,2,2,2,0
15,1354,0.6666666666666666,4,1,1335,6,2,0,3
10,1366,0.6666666666666666,4,20,1346,2,7,1,1
3,1373,1.6666666666666667,2,6,1351,3,6,0,0
1,1417,1.0,4,18,1334,3,1,3,1
14,1463,0.3333333333333333,1,17,1235,5,6,0,1
5,1395,2.6666666666666665,3,14,1422,2,4,0,0
8,1329,0.6666666666666666,7,13,1348,4,6,1,1
16,1318,0.6666666666666666,3,4,1434,5,3,1,1
6,1390,2.6666666666666665,4,14,1358,2,6,1,0
17,1348,1.0,7,12,1368,2,0,2,0
1,1442,1.0,5,9,1362,3,1,3,1
6,1354,0.6666666666666666,2,18,1322,1,3,5,1
18,1259,0.6666666666666666,5,6,1391,11,3,3,3
20,1355,0.3333333333333333,7,11,1316,4,4,2,3
1,1264,2.6666666666666665,3,2,1402,4,1,1,1
10,1356,0.6666666666666666,2,18,1341,5,7,0,1
5,1392,3.0,3,6,1340,3,4,4,1
13,1309,1.6666666666666667,2,2,1400,2,0,1,2
12,1346,1.0,5,3,1441,6,2,2,1
13,1375,0.6666666666666666,5,18,1259,1,8,2,2
8,1370,1.3333333333333333,1,11,1368,1,2,0,1
17,1316,0.3333333333333333,3,1,1264,6,3,0,3
7,1391,2.6666666666666665,5,20,1353,2,5,4,0
13,1452,0.6666666666666666,6,16,1317,2,3,1,0
1,1456,0.6666666666666666,1,8,1398,5,4,1,4
20,1353,0.6666666666666666,7,1,1452,7,2,0,0
10,1385,1.3333333333333333,2,8,1350,1,4,1,2
1,1429,2.6666666666666665,1,5,1397,8,2,1,1
18,1272,0.6666666666666666,12,17,1316,6,5,0,1
